dataset,d_prime,step,evr,evr_pca
glove100,50,9820,0.6746902499299611,0.6752137891049945
glove100,50,9840,0.6746802603648804,0.6752137891049945
glove100,50,9860,0.6746905310107164,0.6752137891049945
glove100,50,9880,0.6746965026183215,0.6752137891049945
glove100,50,9900,0.6746960262182479,0.6752137891049945
glove100,50,9920,0.6746880852454021,0.6752137891049945
glove100,50,9940,0.6746856174973009,0.6752137891049945
glove100,50,9960,0.6746843111498095,0.6752137891049945
glove100,50,9980,0.6746887896127207,0.6752137891049945
glove100,50,10000,0.6746906960207533,0.6752137891049945
glove100,50,10020,0.6746952018475751,0.6752137891049945
glove100,50,10040,0.6746958112360872,0.6752137891049945
glove100,50,10060,0.6746995455492358,0.6752137891049945
glove100,50,10080,0.6746988747088498,0.6752137891049945
glove100,50,10100,0.6747158028437246,0.6752137891049945
glove100,50,10120,0.6747109816188568,0.6752137891049945
glove100,50,10140,0.674715057958015,0.6752137891049945
glove100,50,10160,0.6747192867227962,0.6752137891049945
glove100,50,10180,0.6747149355667033,0.6752137891049945
glove100,50,10200,0.6747171288312132,0.6752137891049945
glove100,50,10220,0.6747200084995829,0.6752137891049945
glove100,50,10240,0.6747291473585554,0.6752137891049945
glove100,50,10260,0.6747254970303975,0.6752137891049945
glove100,50,10280,0.6747268008932293,0.6752137891049945
glove100,50,10300,0.6747302647201728,0.6752137891049945
glove100,50,10320,0.6747243544720496,0.6752137891049945
glove100,50,10340,0.6747223125232439,0.6752137891049945
glove100,50,10360,0.674729349397858,0.6752137891049945
glove100,50,10380,0.674737816916045,0.6752137891049945
glove100,50,10400,0.6747292534602025,0.6752137891049945
glove100,50,10420,0.6747255817209546,0.6752137891049945
glove100,50,10440,0.6747265183576339,0.6752137891049945
glove100,50,10460,0.6747284184458606,0.6752137891049945
glove100,50,10480,0.6747349459192691,0.6752137891049945
glove100,50,10500,0.6747323733551369,0.6752137891049945
glove100,50,10520,0.6747495255763879,0.6752137891049945
glove100,50,10540,0.6747413081775323,0.6752137891049945
glove100,50,10560,0.6747458904049386,0.6752137891049945
glove100,50,10580,0.6747466688199061,0.6752137891049945
glove100,50,10600,0.6747506056722798,0.6752137891049945
glove100,50,10620,0.6747421589075254,0.6752137891049945
glove100,50,10640,0.6747594221735751,0.6752137891049945
glove100,50,10660,0.6747512590793552,0.6752137891049945
glove100,50,10680,0.6747626890272195,0.6752137891049945
glove100,50,10700,0.6747555740456503,0.6752137891049945
glove100,50,10720,0.6747611976440865,0.6752137891049945
glove100,50,10740,0.6747618526276572,0.6752137891049945
glove100,50,10760,0.6747609958511797,0.6752137891049945
glove100,50,10780,0.6747604973866268,0.6752137891049945
glove100,50,10800,0.6747622923302637,0.6752137891049945
glove100,50,10820,0.674760301576983,0.6752137891049945
glove100,50,10840,0.6747496719410221,0.6752137891049945
glove100,50,10860,0.6747649432596317,0.6752137891049945
glove100,50,10880,0.6747603463930993,0.6752137891049945
glove100,50,10900,0.6747703721866755,0.6752137891049945
glove100,50,10920,0.6747702529419941,0.6752137891049945
glove100,50,10940,0.6747678291810584,0.6752137891049945
glove100,50,10960,0.6747481836595949,0.6752137891049945
glove100,50,10980,0.6747485063730551,0.6752137891049945
glove100,50,11000,0.6747469099260546,0.6752137891049945
glove100,50,11020,0.6747350926913473,0.6752137891049945
glove100,50,11040,0.6747353182463123,0.6752137891049945
glove100,50,11060,0.6747329568340067,0.6752137891049945
glove100,50,11080,0.6747329440247709,0.6752137891049945
glove100,50,11100,0.6747365585721966,0.6752137891049945
glove100,50,11120,0.6747358084907903,0.6752137891049945
glove100,50,11140,0.6747399375501156,0.6752137891049945
glove100,50,11160,0.6747263064632988,0.6752137891049945
glove100,50,11180,0.6747332043813596,0.6752137891049945
glove100,50,11200,0.6747290375573681,0.6752137891049945
glove100,50,11220,0.6747361545875871,0.6752137891049945
glove100,50,11240,0.67473440296168,0.6752137891049945
glove100,50,11260,0.6747322975247223,0.6752137891049945
glove100,50,11280,0.6747335500005728,0.6752137891049945
glove100,50,11300,0.6747303175168788,0.6752137891049945
glove100,50,11320,0.6747352319914762,0.6752137891049945
glove100,50,11340,0.6747349704730955,0.6752137891049945
glove100,50,11360,0.6747405118835693,0.6752137891049945
glove100,50,11380,0.6747501937454342,0.6752137891049945
glove100,50,11400,0.6747452100646953,0.6752137891049945
glove100,50,11420,0.6747469497975701,0.6752137891049945
glove100,50,11440,0.6747507585116646,0.6752137891049945
glove100,50,11460,0.6747426679133479,0.6752137891049945
glove100,50,11480,0.6747214583665206,0.6752137891049945
glove100,50,11500,0.674725362852778,0.6752137891049945
glove100,50,11520,0.6747264624938463,0.6752137891049945
glove100,50,11540,0.6747347688311703,0.6752137891049945
glove100,50,11560,0.6747462711727474,0.6752137891049945
glove100,50,11580,0.6747524566591013,0.6752137891049945
glove100,50,11600,0.6747471642046124,0.6752137891049945
glove100,50,11620,0.6747463957289996,0.6752137891049945
glove100,50,11640,0.6747477236141625,0.6752137891049945
glove100,50,11660,0.6747451162721743,0.6752137891049945
glove100,50,11680,0.6747569350886011,0.6752137891049945
glove100,50,11700,0.6747569758861767,0.6752137891049945
glove100,50,11720,0.6747534516792983,0.6752137891049945
glove100,50,11740,0.6747527192507201,0.6752137891049945
glove100,50,11760,0.6747602323310611,0.6752137891049945
glove100,50,11780,0.6747696039352895,0.6752137891049945
glove100,50,11800,0.6747681107136144,0.6752137891049945
glove100,50,11820,0.6747723648838978,0.6752137891049945
glove100,50,11840,0.6747671168733633,0.6752137891049945
glove100,50,11860,0.6747618161647098,0.6752137891049945
glove100,50,11880,0.6747539194691871,0.6752137891049945
glove100,50,11900,0.6747681866956149,0.6752137891049945
glove100,50,11920,0.6747591509645406,0.6752137891049945
glove100,50,11940,0.6747700547410787,0.6752137891049945
glove100,50,11960,0.674761750838336,0.6752137891049945
glove100,50,11980,0.6747694981026645,0.6752137891049945
glove100,50,12000,0.674770027476036,0.6752137891049945
glove100,50,12020,0.6747760557578506,0.6752137891049945
glove100,50,12040,0.6747754405435451,0.6752137891049945
glove100,50,12060,0.6747839429806358,0.6752137891049945
glove100,50,12080,0.6747857869450762,0.6752137891049945
glove100,50,12100,0.6747839722781236,0.6752137891049945
glove100,50,12120,0.674784163231885,0.6752137891049945
glove100,50,12140,0.674778747783781,0.6752137891049945
glove100,50,12160,0.6747864617176544,0.6752137891049945
glove100,50,12180,0.6747878847730926,0.6752137891049945
glove100,50,12200,0.6747778930971103,0.6752137891049945
glove100,50,12220,0.6747814661714754,0.6752137891049945
glove100,50,12240,0.6747868640771153,0.6752137891049945
glove100,50,12260,0.6747895020007146,0.6752137891049945
glove100,50,12280,0.6747934361393716,0.6752137891049945
glove100,50,12300,0.6747942665889435,0.6752137891049945
glove100,50,12320,0.6747839361156952,0.6752137891049945
glove100,50,12340,0.6747932024590881,0.6752137891049945
glove100,50,12360,0.6747948817933702,0.6752137891049945
glove100,50,12380,0.6747874389495541,0.6752137891049945
glove100,50,12400,0.6748015099433172,0.6752137891049945
glove100,50,12420,0.6748070752775824,0.6752137891049945
glove100,50,12440,0.6748142786427824,0.6752137891049945
glove100,50,12460,0.6748195839283427,0.6752137891049945
glove100,50,12480,0.6748220255130646,0.6752137891049945
glove100,50,12500,0.6748216715238526,0.6752137891049945
glove100,50,12520,0.6748055603244293,0.6752137891049945
glove100,50,12540,0.6748027630165837,0.6752137891049945
glove100,50,12560,0.6747974411632277,0.6752137891049945
glove100,50,12580,0.6747836332924331,0.6752137891049945
glove100,50,12600,0.6747711541129245,0.6752137891049945
glove100,50,12620,0.6747775011427241,0.6752137891049945
glove100,50,12640,0.6747780307512746,0.6752137891049945
glove100,50,12660,0.6747771441645509,0.6752137891049945
glove100,50,12680,0.6747666310531321,0.6752137891049945
glove100,50,12700,0.6747743629663111,0.6752137891049945
glove100,50,12720,0.6747642770881198,0.6752137891049945
glove100,50,12740,0.6747648649290503,0.6752137891049945
glove100,50,12760,0.6747715366881702,0.6752137891049945
glove100,50,12780,0.6747718870017123,0.6752137891049945
glove100,50,12800,0.6747743179000998,0.6752137891049945
glove100,50,12820,0.6747828783834534,0.6752137891049945
glove100,50,12840,0.67476629216803,0.6752137891049945
glove100,50,12860,0.6747593292318618,0.6752137891049945
glove100,50,12880,0.6747566376866297,0.6752137891049945
glove100,50,12900,0.6747588179541875,0.6752137891049945
glove100,50,12920,0.6747709751513039,0.6752137891049945
glove100,50,12940,0.6747759933979025,0.6752137891049945
glove100,50,12960,0.6747645421214526,0.6752137891049945
glove100,50,12980,0.6747664503546454,0.6752137891049945
glove100,50,13000,0.6747708513687539,0.6752137891049945
glove100,50,13020,0.6747735849098473,0.6752137891049945
glove100,50,13040,0.674777379157514,0.6752137891049945
glove100,50,13060,0.6747744939847928,0.6752137891049945
glove100,50,13080,0.6747828653214863,0.6752137891049945
glove100,50,13100,0.6747820363457806,0.6752137891049945
glove100,50,13120,0.6747829360581339,0.6752137891049945
glove100,50,13140,0.6747856936942649,0.6752137891049945
glove100,50,13160,0.6747788361627872,0.6752137891049945
glove100,50,13180,0.6747781021038647,0.6752137891049945
glove100,50,13200,0.6747786661538933,0.6752137891049945
glove100,50,13220,0.6747811379510471,0.6752137891049945
glove100,50,13240,0.6747874581639521,0.6752137891049945
glove100,50,13260,0.6747868377464575,0.6752137891049945
glove100,50,13280,0.6747977153398301,0.6752137891049945
glove100,50,13300,0.6747956950737594,0.6752137891049945
glove100,50,13320,0.6747941918363006,0.6752137891049945
glove100,50,13340,0.6747946096712054,0.6752137891049945
glove100,50,13360,0.6747940748208702,0.6752137891049945
glove100,50,13380,0.6747922982226652,0.6752137891049945
glove100,50,13400,0.6747929118862465,0.6752137891049945
glove100,50,13420,0.6747965919413871,0.6752137891049945
glove100,50,13440,0.6747945845295542,0.6752137891049945
glove100,50,13460,0.6747952194672362,0.6752137891049945
glove100,50,13480,0.6748037433222694,0.6752137891049945
glove100,50,13500,0.6748035236069636,0.6752137891049945
glove100,50,13520,0.6747932163356639,0.6752137891049945
glove100,50,13540,0.6748051846607331,0.6752137891049945
glove100,50,13560,0.6747996250993342,0.6752137891049945
glove100,50,13580,0.6748004018895369,0.6752137891049945
glove100,50,13600,0.6748092883893171,0.6752137891049945
glove100,50,13620,0.6748100286951012,0.6752137891049945
glove100,50,13640,0.6748062244623872,0.6752137891049945
glove100,50,13660,0.6748066021677324,0.6752137891049945
glove100,50,13680,0.6748086249028543,0.6752137891049945
glove100,50,13700,0.6748095990959475,0.6752137891049945
glove100,50,13720,0.6748155792641665,0.6752137891049945
glove100,50,13740,0.6748193979688689,0.6752137891049945
glove100,50,13760,0.6748214115298653,0.6752137891049945
glove100,50,13780,0.6748095114451146,0.6752137891049945
glove100,50,13800,0.6748047486768323,0.6752137891049945
glove100,50,13820,0.6748122898896234,0.6752137891049945
glove100,50,13840,0.6748095980248034,0.6752137891049945
glove100,50,13860,0.6748088450978816,0.6752137891049945
glove100,50,13880,0.6748121328783,0.6752137891049945
glove100,50,13900,0.6748148789349474,0.6752137891049945
glove100,50,13920,0.6748210715799151,0.6752137891049945
glove100,50,13940,0.6748207300785808,0.6752137891049945
glove100,50,13960,0.6748212294989091,0.6752137891049945
glove100,50,13980,0.6748116258542404,0.6752137891049945
glove100,50,14000,0.6748231723122946,0.6752137891049945
glove100,50,14020,0.6748329578352493,0.6752137891049945
glove100,50,14040,0.6748267310891661,0.6752137891049945
glove100,50,14060,0.6748326508552759,0.6752137891049945
glove100,50,14080,0.674818019920956,0.6752137891049945
glove100,50,14100,0.6748097343850622,0.6752137891049945
glove100,50,14120,0.6748018835789746,0.6752137891049945
glove100,50,14140,0.6747897329613084,0.6752137891049945
glove100,50,14160,0.6747939296169222,0.6752137891049945
glove100,50,14180,0.6747968892941048,0.6752137891049945
glove100,50,14200,0.6748028147178319,0.6752137891049945
glove100,50,14220,0.6748073075505203,0.6752137891049945
glove100,50,14240,0.6748012962157286,0.6752137891049945
glove100,50,14260,0.6747896956613673,0.6752137891049945
glove100,50,14280,0.6747828135714287,0.6752137891049945
glove100,50,14300,0.6747771667667383,0.6752137891049945
glove100,50,14320,0.6747749340760478,0.6752137891049945
glove100,50,14340,0.6747825730951853,0.6752137891049945
glove100,50,14360,0.6747834578813723,0.6752137891049945
glove100,50,14380,0.6747767786661482,0.6752137891049945
glove100,50,14400,0.6747669155875979,0.6752137891049945
glove100,50,14420,0.6747683672887201,0.6752137891049945
glove100,50,14440,0.6747719568884236,0.6752137891049945
glove100,50,14460,0.674777746371698,0.6752137891049945
glove100,50,14480,0.6747809444861842,0.6752137891049945
glove100,50,14500,0.6747864846282314,0.6752137891049945
glove100,50,14520,0.6747903742127549,0.6752137891049945
glove100,50,14540,0.6748000078983671,0.6752137891049945
glove100,50,14560,0.6747908432653412,0.6752137891049945
glove100,50,14580,0.6747899121031985,0.6752137891049945
glove100,50,14600,0.6747969906714533,0.6752137891049945
glove100,50,14620,0.6747900475897981,0.6752137891049945
glove100,50,14640,0.6747974291594375,0.6752137891049945
glove100,50,14660,0.6747978668789356,0.6752137891049945
glove100,50,14680,0.6747978462658644,0.6752137891049945
glove100,50,14700,0.6747972814312144,0.6752137891049945
glove100,50,14720,0.6747928232090038,0.6752137891049945
glove100,50,14740,0.6747896828695595,0.6752137891049945
glove100,50,14760,0.6748069973981762,0.6752137891049945
glove100,50,14780,0.6748095258225979,0.6752137891049945
glove100,50,14800,0.6747971157382848,0.6752137891049945
glove100,50,14820,0.6747983359692649,0.6752137891049945
glove100,50,14840,0.6748012516210989,0.6752137891049945
glove100,50,14860,0.6747997855615454,0.6752137891049945
glove100,50,14880,0.674798685152439,0.6752137891049945
glove100,50,14900,0.6747988323900997,0.6752137891049945
glove100,50,14920,0.6747985430736554,0.6752137891049945
glove100,50,14940,0.6748006457291168,0.6752137891049945
glove100,50,14960,0.6747938667995524,0.6752137891049945
glove100,50,14980,0.6747939139701429,0.6752137891049945
glove100,50,15000,0.6748079540108941,0.6752137891049945
glove100,50,15020,0.6748018368823467,0.6752137891049945
glove100,50,15040,0.6747988190966795,0.6752137891049945
glove100,50,15060,0.6748083996308337,0.6752137891049945
glove100,50,15080,0.674812325836643,0.6752137891049945
glove100,50,15100,0.6748167744131006,0.6752137891049945
glove100,50,15120,0.6748212074816415,0.6752137891049945
glove100,50,15140,0.6748245541694406,0.6752137891049945
glove100,50,15160,0.6748297508749161,0.6752137891049945
glove100,50,15180,0.6748228663975232,0.6752137891049945
glove100,50,15200,0.674825841296895,0.6752137891049945
glove100,50,15220,0.6748244329695525,0.6752137891049945
glove100,50,15240,0.6748190033905247,0.6752137891049945
glove100,50,15260,0.6748218041256855,0.6752137891049945
glove100,50,15280,0.6748233972636887,0.6752137891049945
glove100,50,15300,0.6748280022129126,0.6752137891049945
glove100,50,15320,0.6748302150288082,0.6752137891049945
glove100,50,15340,0.6748324045384865,0.6752137891049945
glove100,50,15360,0.6748413231084435,0.6752137891049945
glove100,50,15380,0.6748414898237507,0.6752137891049945
glove100,50,15400,0.6748406070940661,0.6752137891049945
glove100,50,15420,0.6748359625901721,0.6752137891049945
glove100,50,15440,0.6748309726926094,0.6752137891049945
glove100,50,15460,0.6748371439902029,0.6752137891049945
glove100,50,15480,0.674836686401144,0.6752137891049945
glove100,50,15500,0.6748320332289189,0.6752137891049945
glove100,50,15520,0.674827327973999,0.6752137891049945
glove100,50,15540,0.6748263765804265,0.6752137891049945
glove100,50,15560,0.6748341148706694,0.6752137891049945
glove100,50,15580,0.6748420777988443,0.6752137891049945
glove100,50,15600,0.6748344752458546,0.6752137891049945
glove100,50,15620,0.674832711183759,0.6752137891049945
